body_pre,inter_body,body_post,weight,dn_type,path,hops,motor_type
10360,800596,801375,3,DNa02,via_interneuron,2,Sternotrochanter MN
10360,800596,801148,3,DNa02,via_interneuron,2,Sternotrochanter MN
10360,800596,802055,2,DNa02,via_interneuron,2,hi2 MN
10360,800596,801693,2,DNa02,via_interneuron,2,Fe reductor MN
10360,800596,801362,2,DNa02,via_interneuron,2,MNad41
10360,800596,828238,2,DNa02,via_interneuron,2,
10360,800596,905586,2,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,800596,800316,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,800596,801090,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,800596,800474,1,DNa02,via_interneuron,2,MNhm42
10360,800596,801721,1,DNa02,via_interneuron,2,Tr flexor MN
10360,800596,801335,1,DNa02,via_interneuron,2,MNhl59
10360,800596,802500,1,DNa02,via_interneuron,2,MNad40
10360,800596,807838,1,DNa02,via_interneuron,2,MNad02
10360,800596,1050098047,1,DNa02,via_interneuron,2,Tr flexor MN
10360,800596,905849,1,DNa02,via_interneuron,2,Tergotr. MN
10360,800596,1050938258,1,DNa02,via_interneuron,2,Tr flexor MN
10360,800668,801469,16,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,800668,801918,5,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,800668,810535,5,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,800668,801824,4,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,800668,802072,4,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,800668,1050349786,2,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,800668,803698,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,800668,805313,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800668,805745,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,800668,808011,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800668,815854,1,DNa02,via_interneuron,2,Sternal adductor MN
10360,800668,817210,1,DNa02,via_interneuron,2,Ta levator MN
10360,803228,802864,55,DNa02,via_interneuron,2,Sternotrochanter MN
10360,803228,856359,55,DNa02,via_interneuron,2,Sternotrochanter MN
10360,803228,806204,49,DNa02,via_interneuron,2,Tergotr. MN
10360,803228,824223,38,DNa02,via_interneuron,2,STTMm
10360,803228,800146,31,DNa02,via_interneuron,2,TTMn
10360,803228,801391,21,DNa02,via_interneuron,2,STTMm
10360,803228,800230,17,DNa02,via_interneuron,2,MNml82
10360,803228,800906,7,DNa02,via_interneuron,2,hg4 MN
10360,803228,801813,5,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803228,814942,5,DNa02,via_interneuron,2,Tr extensor MN
10360,803228,800190,2,DNa02,via_interneuron,2,MNwm35
10360,803228,805010,2,DNa02,via_interneuron,2,Ti flexor MN
10360,803228,804131,2,DNa02,via_interneuron,2,hg2 MN
10360,803228,903852,2,DNa02,via_interneuron,2,hg3 MN
10360,803228,840530,2,DNa02,via_interneuron,2,Tr extensor MN
10360,803228,1050160593,2,DNa02,via_interneuron,2,MNml76
10360,803228,905559,2,DNa02,via_interneuron,2,MNml79
10360,803228,800776,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,803228,801761,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803228,801477,1,DNa02,via_interneuron,2,MNml81
10360,803228,800962,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803228,803891,1,DNa02,via_interneuron,2,hg2 MN
10360,803228,803499,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,803228,928579,1,DNa02,via_interneuron,2,Ti extensor MN
10360,803228,905145,1,DNa02,via_interneuron,2,Fe reductor MN
10360,802453,801946,4,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802453,802521,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802453,810535,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,802453,808011,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802453,1050160593,1,DNa02,via_interneuron,2,MNml76
10360,905010,801761,50,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,905010,800962,50,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,905010,807395,45,DNa02,via_interneuron,2,MNml29
10360,905010,802521,34,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,905010,803499,26,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,905010,800776,25,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,905010,902719,24,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,905010,818996,10,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,905010,905145,8,DNa02,via_interneuron,2,Fe reductor MN
10360,905010,804405,1,DNa02,via_interneuron,2,Ti flexor MN
10360,905010,801477,1,DNa02,via_interneuron,2,MNml81
10360,906758,804107,5,DNa02,via_interneuron,2,iii3 MN
10360,906758,800184,1,DNa02,via_interneuron,2,MNwm36
10360,906758,802327,1,DNa02,via_interneuron,2,iii3 MN
10360,801088,903643,5,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801088,805511,5,DNa02,via_interneuron,2,MNad33
10360,801088,806427,3,DNa02,via_interneuron,2,MNad11
10360,801088,802864,3,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801088,805326,3,DNa02,via_interneuron,2,MNad32
10360,801088,801090,3,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801088,801335,2,DNa02,via_interneuron,2,MNhl59
10360,801088,801375,2,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801088,802252,2,DNa02,via_interneuron,2,MNad34
10360,801088,907256,2,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801088,800290,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801088,801148,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801088,800962,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801088,802116,1,DNa02,via_interneuron,2,MNad65
10360,801088,804180,1,DNa02,via_interneuron,2,MNad14
10360,801088,803804,1,DNa02,via_interneuron,2,MNad14
10360,801088,813566,1,DNa02,via_interneuron,2,Fe reductor MN
10360,801088,817595,1,DNa02,via_interneuron,2,Fe reductor MN
10360,801088,903642,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,906759,804107,22,DNa02,via_interneuron,2,iii3 MN
10360,803356,806124,43,DNa02,via_interneuron,2,MNad08
10360,803356,802980,43,DNa02,via_interneuron,2,MNad63
10360,803356,806094,43,DNa02,via_interneuron,2,MNad08
10360,803356,806302,43,DNa02,via_interneuron,2,MNad08
10360,803356,802937,43,DNa02,via_interneuron,2,MNad63
10360,803356,809238,43,DNa02,via_interneuron,2,MNad16
10360,803356,808888,43,DNa02,via_interneuron,2,MNad16
10360,803356,807396,43,DNa02,via_interneuron,2,MNad56
10360,803356,803241,43,DNa02,via_interneuron,2,MNad16
10360,803356,807694,43,DNa02,via_interneuron,2,MNad16
10360,803356,807681,43,DNa02,via_interneuron,2,MNad16
10360,803356,808720,43,DNa02,via_interneuron,2,MNad16
10360,803356,803070,43,DNa02,via_interneuron,2,MNad16
10360,803356,806355,43,DNa02,via_interneuron,2,MNad08
10360,803356,807870,43,DNa02,via_interneuron,2,MNad16
10360,803356,807813,40,DNa02,via_interneuron,2,MNad45
10360,803356,809304,33,DNa02,via_interneuron,2,MNad45
10360,803356,807312,21,DNa02,via_interneuron,2,MNad56
10360,803356,808250,14,DNa02,via_interneuron,2,MNad53
10360,803356,801362,12,DNa02,via_interneuron,2,MNad41
10360,803356,801899,12,DNa02,via_interneuron,2,MNad42
10360,803356,802500,12,DNa02,via_interneuron,2,MNad40
10360,803356,805326,12,DNa02,via_interneuron,2,MNad32
10360,803356,805634,11,DNa02,via_interneuron,2,MNad05
10360,803356,801553,9,DNa02,via_interneuron,2,MNad05
10360,803356,807899,7,DNa02,via_interneuron,2,MNad05
10360,803356,804180,6,DNa02,via_interneuron,2,MNad14
10360,803356,803717,6,DNa02,via_interneuron,2,MNad35
10360,803356,804398,5,DNa02,via_interneuron,2,MNad14
10360,803356,804023,4,DNa02,via_interneuron,2,MNad61
10360,803356,801491,4,DNa02,via_interneuron,2,MNad19
10360,803356,808820,4,DNa02,via_interneuron,2,MNad01
10360,803356,806902,4,DNa02,via_interneuron,2,MNad44
10360,803356,805067,3,DNa02,via_interneuron,2,MNad08
10360,803356,803804,3,DNa02,via_interneuron,2,MNad14
10360,803356,802954,3,DNa02,via_interneuron,2,MNad53
10360,803356,906235,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803356,807649,2,DNa02,via_interneuron,2,MNad11
10360,803356,806943,2,DNa02,via_interneuron,2,MNad47
10360,803356,808101,2,DNa02,via_interneuron,2,MNad01
10360,803356,800316,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803356,803072,1,DNa02,via_interneuron,2,Ti flexor MN
10360,803356,802137,1,DNa02,via_interneuron,2,MNad19
10360,803356,804371,1,DNa02,via_interneuron,2,MNad22
10360,803356,804173,1,DNa02,via_interneuron,2,MNad10
10360,803356,803904,1,DNa02,via_interneuron,2,MNad10
10360,803356,805790,1,DNa02,via_interneuron,2,MNad46
10360,803356,806037,1,DNa02,via_interneuron,2,MNad06
10360,803356,808685,1,DNa02,via_interneuron,2,Ti flexor MN
10360,803356,807569,1,DNa02,via_interneuron,2,MNad31
10360,803356,814206,1,DNa02,via_interneuron,2,MNad06
10360,803356,812385,1,DNa02,via_interneuron,2,MNad07
10360,803356,1050074465,1,DNa02,via_interneuron,2,MNad15
10360,801431,800762,42,DNa02,via_interneuron,2,MNad41
10360,801431,803813,42,DNa02,via_interneuron,2,MNad36
10360,801431,800553,42,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801431,903643,38,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801431,802327,32,DNa02,via_interneuron,2,iii3 MN
10360,801431,801815,30,DNa02,via_interneuron,2,tpn MN
10360,801431,800962,24,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801431,801761,19,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801431,907256,15,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801431,906520,15,DNa02,via_interneuron,2,MNad40
10360,801431,812988,15,DNa02,via_interneuron,2,MNxm03
10360,801431,805326,14,DNa02,via_interneuron,2,MNad32
10360,801431,903642,13,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801431,807395,12,DNa02,via_interneuron,2,MNml29
10360,801431,805255,11,DNa02,via_interneuron,2,MNad32
10360,801431,902962,9,DNa02,via_interneuron,2,Fe reductor MN
10360,801431,812752,8,DNa02,via_interneuron,2,MNxm03
10360,801431,800290,8,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801431,806943,7,DNa02,via_interneuron,2,MNad47
10360,801431,803499,6,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801431,811395,6,DNa02,via_interneuron,2,MNxm02
10360,801431,816022,6,DNa02,via_interneuron,2,MNhl29
10360,801431,812953,4,DNa02,via_interneuron,2,Ti extensor MN
10360,801431,806754,4,DNa02,via_interneuron,2,MNad31
10360,801431,803717,4,DNa02,via_interneuron,2,MNad35
10360,801431,803684,3,DNa02,via_interneuron,2,MNad36
10360,801431,801553,3,DNa02,via_interneuron,2,MNad05
10360,801431,802521,2,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801431,807594,2,DNa02,via_interneuron,2,MNad01
10360,801431,809085,2,DNa02,via_interneuron,2,hDVM MN
10360,801431,809304,2,DNa02,via_interneuron,2,MNad45
10360,801431,805511,2,DNa02,via_interneuron,2,MNad33
10360,801431,905586,2,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,801431,802215,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801431,802252,1,DNa02,via_interneuron,2,MNad34
10360,801431,801185,1,DNa02,via_interneuron,2,tpn MN
10360,801431,801492,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801431,803215,1,DNa02,via_interneuron,2,hDVM MN
10360,801431,803451,1,DNa02,via_interneuron,2,MNad35
10360,801431,802731,1,DNa02,via_interneuron,2,MNhl59
10360,801431,802806,1,DNa02,via_interneuron,2,MNhm03
10360,801431,805881,1,DNa02,via_interneuron,2,MNad05
10360,801431,806837,1,DNa02,via_interneuron,2,MNad47
10360,801431,804078,1,DNa02,via_interneuron,2,MNhl29
10360,801431,804966,1,DNa02,via_interneuron,2,MNad10
10360,801431,807638,1,DNa02,via_interneuron,2,MNad02
10360,801431,807813,1,DNa02,via_interneuron,2,MNad45
10360,801431,807870,1,DNa02,via_interneuron,2,MNad16
10360,801431,807010,1,DNa02,via_interneuron,2,MNad02
10360,801431,807176,1,DNa02,via_interneuron,2,MNad28
10360,801431,807569,1,DNa02,via_interneuron,2,MNad31
10360,802328,801335,6,DNa02,via_interneuron,2,MNhl59
10360,802328,1050091102,3,DNa02,via_interneuron,2,ltm MN
10360,802328,800158,3,DNa02,via_interneuron,2,Ti extensor MN
10360,802328,800316,2,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802328,800553,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802328,902962,1,DNa02,via_interneuron,2,Fe reductor MN
10360,802328,1050303231,1,DNa02,via_interneuron,2,Ti flexor MN
10360,802328,905928,1,DNa02,via_interneuron,2,Tr flexor MN
10360,802328,906235,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,813262,903643,25,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813262,903642,16,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813262,816022,6,DNa02,via_interneuron,2,MNhl29
10360,813262,907256,4,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813262,1050493413,4,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,813262,800553,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,813262,902962,2,DNa02,via_interneuron,2,Fe reductor MN
10360,813262,801693,1,DNa02,via_interneuron,2,Fe reductor MN
10360,813262,800474,1,DNa02,via_interneuron,2,MNhm42
10360,813262,903090,1,DNa02,via_interneuron,2,MNhl62
10360,813262,807854,1,DNa02,via_interneuron,2,Sternal adductor MN
10360,802450,801335,10,DNa02,via_interneuron,2,MNhl59
10360,802450,800158,5,DNa02,via_interneuron,2,Ti extensor MN
10360,802450,802731,5,DNa02,via_interneuron,2,MNhl59
10360,802450,800290,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802450,1050091102,2,DNa02,via_interneuron,2,ltm MN
10360,802450,801148,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,802450,821449,1,DNa02,via_interneuron,2,ltm2-femur MN
10360,802450,903642,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802450,903090,1,DNa02,via_interneuron,2,MNhl62
10360,802450,914837,1,DNa02,via_interneuron,2,ltm1-tibia MN
10360,802317,909371,8,DNa02,via_interneuron,2,Sternal adductor MN
10360,802317,800743,2,DNa02,via_interneuron,2,ps1 MN
10360,802317,801477,2,DNa02,via_interneuron,2,MNml81
10360,802317,806898,2,DNa02,via_interneuron,2,Fe reductor MN
10360,802317,815854,2,DNa02,via_interneuron,2,Sternal adductor MN
10360,802317,801918,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802317,802837,1,DNa02,via_interneuron,2,ps2 MN
10360,802317,801469,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802317,805410,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802317,813566,1,DNa02,via_interneuron,2,Fe reductor MN
10360,800539,801918,24,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,800539,1050091581,12,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,800539,810098,10,DNa02,via_interneuron,2,Ti flexor MN
10360,800539,806403,10,DNa02,via_interneuron,2,MNnm14
10360,800539,827188,5,DNa02,via_interneuron,2,Ti flexor MN
10360,800539,801469,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,800539,804245,2,DNa02,via_interneuron,2,FNM2
10360,800539,815854,2,DNa02,via_interneuron,2,Sternal adductor MN
10360,800539,1050251718,2,DNa02,via_interneuron,2,ltm2-femur MN
10360,800539,805410,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800539,808011,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800539,820668,1,DNa02,via_interneuron,2,Tr flexor MN
10360,902529,802151,35,DNa02,via_interneuron,2,MNnm03
10360,902529,800906,35,DNa02,via_interneuron,2,hg4 MN
10360,902529,804343,35,DNa02,via_interneuron,2,ADNM2 MN
10360,902529,801375,32,DNa02,via_interneuron,2,Sternotrochanter MN
10360,902529,801090,31,DNa02,via_interneuron,2,Sternotrochanter MN
10360,902529,903152,22,DNa02,via_interneuron,2,ADNM1 MN
10360,902529,806403,20,DNa02,via_interneuron,2,MNnm14
10360,902529,903090,20,DNa02,via_interneuron,2,MNhl62
10360,902529,905236,13,DNa02,via_interneuron,2,MNml80
10360,902529,903844,13,DNa02,via_interneuron,2,MNml80
10360,902529,801148,13,DNa02,via_interneuron,2,Sternotrochanter MN
10360,902529,804245,13,DNa02,via_interneuron,2,FNM2
10360,902529,801946,13,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,902529,903852,12,DNa02,via_interneuron,2,hg3 MN
10360,902529,808453,10,DNa02,via_interneuron,2,Tr extensor MN
10360,902529,856359,8,DNa02,via_interneuron,2,Sternotrochanter MN
10360,902529,800316,8,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,902529,802864,7,DNa02,via_interneuron,2,Sternotrochanter MN
10360,902529,802152,7,DNa02,via_interneuron,2,MNnm08
10360,902529,905849,7,DNa02,via_interneuron,2,Tergotr. MN
10360,902529,840530,6,DNa02,via_interneuron,2,Tr extensor MN
10360,902529,800474,5,DNa02,via_interneuron,2,MNhm42
10360,902529,801021,4,DNa02,via_interneuron,2,hg3 MN
10360,902529,814983,4,DNa02,via_interneuron,2,MNml78
10360,902529,804131,3,DNa02,via_interneuron,2,hg2 MN
10360,902529,803891,3,DNa02,via_interneuron,2,hg2 MN
10360,902529,824223,3,DNa02,via_interneuron,2,STTMm
10360,902529,804301,2,DNa02,via_interneuron,2,b1 MN
10360,902529,800917,1,DNa02,via_interneuron,2,hg1 MN
10360,902529,801295,1,DNa02,via_interneuron,2,"DLMn a, b"
10360,902529,801918,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,902529,801970,1,DNa02,via_interneuron,2,"DLMn a, b"
10360,902529,803499,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,902529,802731,1,DNa02,via_interneuron,2,MNhl59
10360,902529,803048,1,DNa02,via_interneuron,2,DLMn c-f
10360,902529,803378,1,DNa02,via_interneuron,2,MNnm11
10360,902529,808011,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,902529,814942,1,DNa02,via_interneuron,2,Tr extensor MN
10360,902529,906003,1,DNa02,via_interneuron,2,MNhm43
10360,902529,1052521030,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,903075,801469,35,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,903075,801918,35,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,903075,801824,27,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,903075,802072,18,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,903075,805745,13,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,903075,815854,8,DNa02,via_interneuron,2,Sternal adductor MN
10360,903075,806898,3,DNa02,via_interneuron,2,Fe reductor MN
10360,903075,810535,2,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,903075,802152,1,DNa02,via_interneuron,2,MNnm08
10360,903075,830039,1,DNa02,via_interneuron,2,ltm2-femur MN
10360,903075,811652,1,DNa02,via_interneuron,2,Fe reductor MN
10360,800100,804257,10,DNa02,via_interneuron,2,Ti extensor MN
10360,800100,817640,2,DNa02,via_interneuron,2,Tr flexor MN
10360,800100,801469,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,800100,805313,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800100,805410,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800100,803314,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800100,811652,1,DNa02,via_interneuron,2,Fe reductor MN
10360,800787,803314,34,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800787,805313,34,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,800787,805410,34,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800787,811652,34,DNa02,via_interneuron,2,Fe reductor MN
10360,800787,806898,34,DNa02,via_interneuron,2,Fe reductor MN
10360,800787,813566,30,DNa02,via_interneuron,2,Fe reductor MN
10360,800787,803830,23,DNa02,via_interneuron,2,Fe reductor MN
10360,800787,820110,19,DNa02,via_interneuron,2,Ta levator MN
10360,800787,808011,16,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,800787,817595,12,DNa02,via_interneuron,2,Fe reductor MN
10360,800787,802072,11,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,800787,804257,10,DNa02,via_interneuron,2,Ti extensor MN
10360,800787,805745,10,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,800787,815854,4,DNa02,via_interneuron,2,Sternal adductor MN
10360,800787,810535,4,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,800787,835074,4,DNa02,via_interneuron,2,Fe reductor MN
10360,800787,815678,3,DNa02,via_interneuron,2,Ti extensor MN
10360,800787,820896,3,DNa02,via_interneuron,2,Ta levator MN
